ID_PERSONA;cluster_id;TESTO_PULITO;ETA_x;DURATA;Ral di uscita_x;TITOLO_DI_STUDIO;SESSO;GENERAZIONE;QUALIFICA;CCNL;Contenuti tecnici;Commento1;Livello di autonomia;Commento2;Opportunità di proporre nuove idee;Commento3;Sfide connesse al ruolo;Commento4;Relazione con il team;Commento5;Relazione con il management;Commento6;Ambiente fisico di lavoro;Commento7;Compensation e benefit;Commento8;Bilanciamento lavoro-vita privata;Commento9;Cultura e valori aziendali;Commento10;Opportunità professionale in altra azienda;Maggiore allineamento rispetto a competenze e interessi;Maggiore impatto sul risultato;Nuove sfide;Migliore offerta di Compensation e/o Benefit;Migliore bilanciamento vita privata/lavoro;Altro;Commento_finale;Consiglieresti Hera ai tuoi amici?;Cosa avrebbe potuto fare l'azienda per evitare la tua uscita?;tfidf_attività;tfidf_autonomia;tfidf_avuto;tfidf_bene;tfidf_buon;tfidf_cui;tfidf_esperienza;tfidf_feedback;tfidf_lavorare;tfidf_modo;tfidf_ottimo;tfidf_parte;tfidf_poco;tfidf_punto;tfidf_qualche;tfidf_sempre;tfidf_solo;tfidf_team;ANZIANITA_AZIENDALE;Ral di uscita_y;ETA_y;valutazione performance 2022;valutazione performance 2023;valutazione performance 2024;valutazione performance 2025;valutazione performance 2026;QUALIFICA_Operaio;QUALIFICA_Quadro;MACROGRUPPO_Ambiente, Economia Circolare e Servizi Operativi (2);MACROGRUPPO_Energie Rinnovabili;MACROGRUPPO_Governance, Persone e Funzioni Centrali;MACROGRUPPO_Gruppo Territoriale e Controllate;MACROGRUPPO_Gruppo Territoriale e Controllate (2);MACROGRUPPO_Innovazione e Trasformazione Digitale;MACROGRUPPO_Mercato, Clienti e Vendite;MACROGRUPPO_Reti e Infrastrutture;MACROGRUPPO_Servizi Corporate;MACROGRUPPO_Sviluppo Business e Partnership;MACRO_FAMIGLIA_PROFESSIONALE_ACQUISTI E APPALTI;MACRO_FAMIGLIA_PROFESSIONALE_AMBIENTE;MACRO_FAMIGLIA_PROFESSIONALE_AMMINISTRAZIONE, FINANZA E CONTROLLO;MACRO_FAMIGLIA_PROFESSIONALE_BUSINESS DEVELOPMENT;MACRO_FAMIGLIA_PROFESSIONALE_COMUNICAZIONE E STAKEHOLDER MANAGEMENT;MACRO_FAMIGLIA_PROFESSIONALE_DISTRIBUZIONE ENERGY;MACRO_FAMIGLIA_PROFESSIONALE_EDILE;MACRO_FAMIGLIA_PROFESSIONALE_ILLUMINAZIONE PUBBLICA;MACRO_FAMIGLIA_PROFESSIONALE_INFORMATION E COMMUNICATION TECHNOLOGY;MACRO_FAMIGLIA_PROFESSIONALE_INGEGNERIA;MACRO_FAMIGLIA_PROFESSIONALE_INNOVAZIONE E SVILUPPO TECNOLOGICO;MACRO_FAMIGLIA_PROFESSIONALE_LABORATORI;MACRO_FAMIGLIA_PROFESSIONALE_MARKETING, VENDITA E GESTIONE CLIENTI;MACRO_FAMIGLIA_PROFESSIONALE_OPERATIONS;MACRO_FAMIGLIA_PROFESSIONALE_PERSONALE E ORGANIZZAZIONE;MACRO_FAMIGLIA_PROFESSIONALE_REGOLAZIONE, GOVERNANCE E COMPLIANCE;MACRO_FAMIGLIA_PROFESSIONALE_Sconosciuto;MACRO_FAMIGLIA_PROFESSIONALE_TRADING;MACRO_FAMIGLIA_PROFESSIONALE_VARIE;FL_RESPONSABILE_Sconosciuto;FL_RESPONSABILE_Sì
3E+14;10;tratti crescita tecnica possibile continua determinato solo dipendeva progetto discreto autonomia sufficiente costante stato decisivo discreto alcune idee recepite altre meno stato decisivo pienamente crescita chiara inciso pur essendo unico dipendeva progetto punto forza supporto reciproco costante reso esperienza positiva sotto decisioni poco tempestive contribuito abbastanza ambiente dipendeva sede area cui può lavorare maggiore chiarezza sarebbe stato ottimo ben oltre pacchetto competitivo degli aspetti migliori decisamente insufficiente difficile staccare stato motivi principali solo parzialmente cultura sempre allineata avuto impatto;30;1;24682,528;LAUREA;F;MILLENNIALS;Impiegato;METALMECCANICO;3;"In linea a tratti: crescita tecnica possibile ma non continua; non ha determinato la scelta da solo. Dipendeva molto dal progetto.";3;"Nel complesso discreto: autonomia sufficiente, ma non costante; non è stato decisivo, ma migliorabile.";3;"Nel complesso discreto: alcune idee recepite, altre meno; non è stato decisivo, ma migliorabile.";2;"Non pienamente soddisfacente: crescita non chiara; ha inciso, pur non essendo l'unico motivo. Dipendeva molto dal progetto.";5;"Punto di forza: supporto reciproco costante; ha reso l'esperienza molto positiva.";2;"Sotto le aspettative: decisioni poco tempestive; ha contribuito alla scelta.";3;"Abbastanza in linea: ambiente ok, dipendeva dalla sede; è un'area su cui si può lavorare. Con maggiore chiarezza sarebbe stato ottimo.";5;"Ben oltre le aspettative: pacchetto molto competitivo; è uno degli aspetti migliori.";1;"Decisamente insufficiente: difficile staccare; è stato uno dei motivi principali.";2;"Solo parzialmente in linea: cultura non sempre allineata; ha avuto un impatto.";0;1;0;0;0;0;0;;10;Maggiore coerenza tra valori dichiarati e pratiche.;0;0,134439551;0,107190064;0;0;0,089616508;0,08815747;0;0,087727525;0;0,098455263;0;0,107813361;0,072575909;0;0,090211632;0,153387111;0;1,536369849;0,645670633;0,110389859;2;7;7;1;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
1E+14;1;alterno contenuti adeguati alcuni momenti piatti resta punto miglioramento sotto spazi decisionali ridotti aumentato insoddisfazione dipendeva progetto sotto ascolto presente poco strutturato stato fattore rilevante pienamente sfide limitate tempo aumentato insoddisfazione sarebbe punto forza team coeso degli aspetti migliori eccellente feedback continuo utile ciò mancherà sede funzionale stato elemento alcuni alterno margini variabile benefit resta punto miglioramento sotto reperibilità picchi frequenti pesato decisione sopra media senso appartenenza alto degli aspetti migliori;38;1;24682,528;LAUREA;F;MILLENNIALS;Impiegato;LOGISTICA E TRASPORTO MERCI E SPEDIZIONI;3;"Alterno: contenuti adeguati, con alcuni momenti più piatti; resta un punto di miglioramento.";2;"Sotto le aspettative: spazi decisionali ridotti; ha aumentato l'insoddisfazione. Dipendeva molto dal progetto.";2;"Sotto le aspettative: ascolto presente ma poco strutturato; è stato un fattore rilevante.";2;"Non pienamente soddisfacente: sfide limitate nel tempo; ha aumentato l'insoddisfazione. Con piccoli aggiustamenti sarebbe migliorato molto.";5;"Punto di forza: team molto coeso; è uno degli aspetti migliori.";5;"Eccellente: feedback continuo e utile; è ciò che mi mancherà di più.";4;"Molto positivo: sede funzionale; è stato un elemento positivo. In alcuni periodi era diverso.";3;"Alterno: margini su variabile/benefit; resta un punto di miglioramento.";1;"Molto sotto le aspettative: reperibilità/picchi frequenti; ha pesato molto sulla decisione.";5;"Molto sopra la media: senso di appartenenza alto; è uno degli aspetti migliori.";0;0;1;0;0;0;0;;9;Canali strutturati per valorizzare idee e iniziative.;0;0;0;0;0;0;0;0,114110938;0;0;0;0;0,100276959;0,202508059;0;0;0;0,115417317;2,929980061;-0,645276024;0,782985285;0;2;8;6;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1E+14;3;contenuti adeguati alcuni momenti piatti stato decisivo sotto spazi decisionali ridotti inciso pur essendo unico alcune idee recepite altre meno inciso parte decisamente insufficiente obiettivi poco sfidanti stato motivi principali esperienza solida team disponibile funzionato bene eccellente leadership efficace reso esperienza positiva discreto ambiente dipendeva sede area cui può lavorare abbastanza margini variabile benefit area cui può lavorare sotto difficile staccare inciso modo significativo allineamento sufficiente stato decisivo;38;12;25948,566;LICENZA MEDIA;M;MILLENNIALS;Operaio;COMMER.TERZ.;3;"Soddisfacente ma migliorabile: contenuti adeguati, con alcuni momenti più piatti; non è stato decisivo, ma migliorabile.";2;"Sotto le aspettative: spazi decisionali ridotti; ha inciso, pur non essendo l'unico motivo.";3;"Soddisfacente ma migliorabile: alcune idee recepite, altre meno; ha inciso in parte.";1;"Decisamente insufficiente: obiettivi poco sfidanti; è stato uno dei motivi principali.";4;"Esperienza solida: team disponibile; ha funzionato bene.";5;"Eccellente: leadership molto efficace; ha reso l'esperienza molto positiva.";3;"Nel complesso discreto: ambiente ok, dipendeva dalla sede; è un'area su cui si può lavorare.";3;"Abbastanza in linea: margini su variabile/benefit; è un'area su cui si può lavorare.";1;"Molto sotto le aspettative: difficile staccare; ha inciso in modo significativo.";3;"Soddisfacente ma migliorabile: allineamento sufficiente; non è stato decisivo, ma migliorabile.";0;0;0;0;0;1;0;;5;Più delega e chiarezza sulle responsabilità.;0;0;0;0,110931098;0;0,187632546;0,184577718;0;0,183677531;0,141103828;0;0,096677002;0,112865898;0;0;0;0;0,129907003;1,181632704;0,120444585;0,20647492;4;6;7;5;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
1E+14;9;tratti crescita tecnica possibile continua resta punto miglioramento debole previsto autonomia limitata alcuni temi inciso pur essendo unico tratti canali informali funzionavano metà determinato solo dipendeva progetto critico pochi progetti nuovi spinto valutare alternative alterno buona disponibilità carichi pesanti resta punto miglioramento discreto supporto presente continuo determinato solo ben oltre ottima organizzazione degli spazi superato nettamente attese pienamente progressioni lente aumentato insoddisfazione sarebbe gestibile picchi determinato solo valori condivisibili sempre applicati determinato solo;30;11;24682,528;DIPLOMA;F;MILLENNIALS;Impiegato;LOGISTICA E TRASPORTO MERCI E SPEDIZIONI;3;"In linea a tratti: crescita tecnica possibile ma non continua; resta un punto di miglioramento.";2;"Più debole del previsto: autonomia limitata su alcuni temi; ha inciso, pur non essendo l'unico motivo.";3;"In linea a tratti: canali informali funzionavano a metà; non ha determinato la scelta da solo. Dipendeva molto dal progetto.";1;"Aspetto critico: pochi progetti nuovi; mi ha spinto a valutare alternative.";3;"Alterno: buona disponibilità, ma carichi pesanti; resta un punto di miglioramento.";3;"Nel complesso discreto: supporto presente ma non continuo; non ha determinato la scelta da solo.";5;"Ben oltre le aspettative: ottima organizzazione degli spazi; ha superato nettamente le attese.";2;"Non pienamente soddisfacente: progressioni lente; ha aumentato l'insoddisfazione. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"Soddisfacente ma migliorabile: gestibile, con picchi; non ha determinato la scelta da solo.";3;"Soddisfacente ma migliorabile: valori condivisibili, ma non sempre applicati; non ha determinato la scelta da solo.";1;0;0;0;0;0;0;;8;Percorsi di crescita più chiari e progetti più sfidanti e Più delega e chiarezza sulle responsabilità.;0;0,125641538;0;0;0;0;0;0;0;0;0;0;0;0,135652772;0;0,084307989;0,286698258;0;1,460354746;1,966478089;1,071240468;7;2;2;6;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3E+14;7;alterno crescita tecnica possibile continua stato decisivo pienamente autonomia limitata alcuni temi stato fattore rilevante purtroppo idee raramente accolte pesato decisione alterno sfide presenti continue resta punto miglioramento eccellente team coeso degli aspetti migliori abbastanza gestione discreta stato decisivo ben lontano quanto aspettavo spazi strumenti adeguati inciso modo significativo discreto margini variabile benefit area cui può lavorare sopra media carichi ben pianificati degli aspetti migliori margine coerenza contribuito sarebbe;41;5;25948,566;QUALIFICA PROFESSIONALE;M;MILLENNIALS;Operaio;GOMMA PLASTICA E INDUSTRIA;3;"Alterno: crescita tecnica possibile ma non continua; non è stato decisivo, ma migliorabile.";2;"Non pienamente soddisfacente: autonomia limitata su alcuni temi; è stato un fattore rilevante.";1;"Purtroppo non in linea: idee raramente accolte; ha pesato molto sulla decisione.";3;"Alterno: sfide presenti, ma non continue; resta un punto di miglioramento.";5;"Eccellente: team molto coeso; è uno degli aspetti migliori.";3;"Abbastanza in linea: gestione discreta, migliorabile; non è stato decisivo, ma migliorabile.";1;"Ben lontano da quanto mi aspettavo: spazi/strumenti non adeguati; ha inciso in modo significativo.";3;"Nel complesso discreto: margini su variabile/benefit; è un'area su cui si può lavorare.";5;"Molto sopra la media: carichi molto ben pianificati; è uno degli aspetti migliori.";2;"C'era margine: coerenza migliorabile; ha contribuito alla scelta. Con piccoli aggiustamenti sarebbe migliorato molto.";0;0;0;0;1;0;0;;9;Più delega e chiarezza sulle responsabilità.;0;0,134340537;0;0;0;0,089550506;0;0;0,087662914;0,134687925;0;0;0;0,072522458;0;0;0;0,124000213;1,916445361;1,118663237;2,51251638;7;7;6;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
1E+14;1;buona buona complessità casi funzionato bene dipendeva progetto alterno dipendeva responsabile progetto area cui può lavorare alcuni alterno spazio proporre serviva metodo stato decisivo tratti sviluppo possibile rotazione determinato solo buona buon clima supporto stato ben oltre forte supporto direzione stato punto forza punto forza ottima organizzazione degli spazi reso esperienza positiva abbastanza base resta punto miglioramento debole previsto picchi ricorrenti contribuito spesso oltre buona attenzione persone risultati supportato permanenza;46;5;25948,566;LICENZA MEDIA;M;GEN X;Operaio;FEDERAMBIENTE;4;"Valutazione buona: buona complessità dei casi; ha funzionato bene. Dipendeva molto dal progetto.";3;"Alterno: dipendeva dal responsabile/progetto; è un'area su cui si può lavorare. In alcuni periodi era diverso.";3;"Alterno: spazio per proporre, ma serviva più metodo; non è stato decisivo, ma migliorabile.";3;"In linea a tratti: sviluppo possibile con più rotazione; non ha determinato la scelta da solo.";4;"Valutazione buona: buon clima e supporto; non è stato un motivo di uscita.";5;"Ben oltre le aspettative: forte supporto e direzione; è stato un punto di forza.";5;"Punto di forza: ottima organizzazione degli spazi; ha reso l'esperienza molto positiva.";3;"Abbastanza in linea: in linea con aspettative di base; resta un punto di miglioramento.";2;"Più debole del previsto: picchi ricorrenti; ha contribuito alla scelta.";4;"In linea e spesso oltre: buona attenzione a persone e risultati; ha supportato la permanenza.";0;0;0;0;0;0;1;;7;Migliore pianificazione dei carichi e più flessibilità.;0;0;0;0,112214101;0,117594059;0,09490133;0,093356249;0;0,09290095;0;0;0;0;0,230567462;0;0;0,081216291;0;0,269451474;0,208826043;-1,234800992;1;2;7;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;3;ben oltre contesto spingeva migliorare degli aspetti migliori punto forza forte responsabilizzazione stato punto forza spesso oltre possibilità sperimentare stato elemento pienamente crescita chiara avuto impatto team disponibile stato supporto presente continuo area cui può lavorare buona dotazioni adeguate stato elemento pienamente progressioni lente inciso pur essendo unico pienamente picchi ricorrenti stato fattore rilevante alterno valori condivisibili sempre applicati determinato solo alcuni esterno trovato pacchetto economico competitivo;58;4;25948,566;LICENZA MEDIA;M;GEN X;Operaio;FEDERAMBIENTE;5;"Ben oltre le aspettative: contesto che spingeva a migliorare; è uno degli aspetti migliori.";5;"Punto di forza: forte responsabilizzazione; è stato un punto di forza.";4;"In linea e spesso oltre: possibilità di sperimentare; è stato un elemento positivo.";2;"Non pienamente soddisfacente: crescita non chiara; ha avuto un impatto.";4;"Molto positivo: team disponibile; non è stato un motivo di uscita.";3;"Soddisfacente ma migliorabile: supporto presente ma non continuo; è un'area su cui si può lavorare.";4;"Valutazione buona: dotazioni adeguate; è stato un elemento positivo.";2;"Non pienamente soddisfacente: progressioni lente; ha inciso, pur non essendo l'unico motivo.";2;"Non pienamente soddisfacente: picchi ricorrenti; è stato un fattore rilevante.";3;"Alterno: valori condivisibili, ma non sempre applicati; non ha determinato la scelta da solo. In alcuni periodi era diverso.";0;0;0;0;1;0;0;All'esterno ho trovato un pacchetto economico più competitivo.;7;Percorsi di crescita più chiari e progetti più sfidanti.;0;0;0,121569427;0;0;0,101638409;0;0;0,099496022;0;0;0;0;0,164623686;0;0,102313368;0,086981864;0,140738281;0,396143312;0,388983419;1,455580711;2;1;1;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
1E+14;3;tratti crescita tecnica possibile continua determinato solo sarebbe discreto autonomia sufficiente costante determinato solo debole previsto tempi lunghi portare avanti iniziative aumentato insoddisfazione alcuni decisamente insufficiente diventato ripetitivo stato elemento determinante spesso oltre team disponibile funzionato bene tratti supporto presente continuo area cui può lavorare spesso oltre dotazioni adeguate stato discreto base resta punto miglioramento gestibile picchi area cui può lavorare pienamente alcuni comportamenti stato fattore rilevante sarebbe;31;8;25948,566;DIPLOMA;M;MILLENNIALS;Operaio;FEDERAMBIENTE;3;"In linea a tratti: crescita tecnica possibile ma non continua; non ha determinato la scelta da solo. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"Nel complesso discreto: autonomia sufficiente, ma non costante; non ha determinato la scelta da solo.";2;"Più debole del previsto: tempi lunghi per portare avanti iniziative; ha aumentato l'insoddisfazione. In alcuni periodi era diverso.";1;"Decisamente insufficiente: ruolo diventato ripetitivo; è stato un elemento determinante.";4;"In linea e spesso oltre: team disponibile; ha funzionato bene.";3;"In linea a tratti: supporto presente ma non continuo; è un'area su cui si può lavorare.";4;"In linea e spesso oltre: dotazioni adeguate; non è stato un motivo di uscita.";3;"Nel complesso discreto: in linea con aspettative di base; resta un punto di miglioramento.";3;"Soddisfacente ma migliorabile: gestibile, con picchi; è un'area su cui si può lavorare.";2;"Non pienamente soddisfacente: alcuni comportamenti non in linea; è stato un fattore rilevante. Con piccoli aggiustamenti sarebbe migliorato molto.";0;0;0;1;0;0;0;;6;Canali strutturati per valorizzare idee e iniziative.;0;0,139763417;0;0,110161441;0;0,186330723;0;0;0,182403148;0;0;0;0;0,075449947;0;0;0,159461309;0,129005688;3,474754963;-0,632724979;2,128176137;3;7;8;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;5;solo parzialmente contenuti tecnici sempre profondi avuto impatto dipendeva progetto buona possibilità gestire priorità stato elemento spesso oltre feedback costruttivo iniziative stato elemento sarebbe tratti sviluppo possibile rotazione resta punto miglioramento alcuni eccellente supporto reciproco costante ciò mancherà comunicazione aiuterebbe resta punto miglioramento dotazioni adeguate stato sotto retribuzione percepita competitiva stato motivi principali critico carichi orari spesso sostenibili pesato decisione sopra valori chiari apprezzato;33;4;24682,528;LAUREA;M;MILLENNIALS;Impiegato;FEDERAMBIENTE;2;"Solo parzialmente in linea: contenuti tecnici non sempre profondi; ha avuto un impatto. Dipendeva molto dal progetto.";4;"Valutazione buona: possibilità di gestire priorità; è stato un elemento positivo.";4;"In linea e spesso oltre: feedback costruttivo sulle iniziative; è stato un elemento positivo. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"In linea a tratti: sviluppo possibile con più rotazione; resta un punto di miglioramento. In alcuni periodi era diverso.";5;"Eccellente: supporto reciproco costante; è ciò che mi mancherà di più.";3;"Soddisfacente ma migliorabile: più comunicazione aiuterebbe; resta un punto di miglioramento.";4;"Molto positivo: dotazioni adeguate; non è stato un motivo di uscita.";1;"Molto sotto le aspettative: retribuzione percepita non competitiva; è stato uno dei motivi principali.";1;"Aspetto critico: carichi e orari spesso non sostenibili; ha pesato molto sulla decisione.";4;"Sopra le aspettative: valori chiari; è un aspetto che ho apprezzato.";0;0;0;0;1;0;0;;6;Migliore pianificazione dei carichi e più flessibilità.;0;0;0,126015222;0;0;0;0;0,144233846;0;0;0;0;0;0,170643976;0;0,106054969;0,090162792;0;0,5608427;0,110178503;-0,562205567;7;2;8;6;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1E+14;12;ben lontano quanto aspettavo poca esposizione temi specialistici stato motivi principali discreto autonomia sufficiente costante area cui può lavorare debole previsto tempi lunghi portare avanti iniziative aumentato insoddisfazione ben oltre sfide elevate stimolanti ciò mancherà esperienza solida buon clima supporto supportato permanenza margine decisioni poco tempestive stato fattore rilevante debole previsto dotazioni migliorabili aumentato insoddisfazione sarebbe purtroppo retribuzione percepita competitiva spinto valutare alternative davvero carichi ben pianificati superato nettamente attese esperienza solida valori chiari funzionato bene sarebbe;43;7;24682,528;LAUREA;M;GEN X;Impiegato;FEDERGASACQUA;1;"Ben lontano da quanto mi aspettavo: poca esposizione a temi specialistici; è stato uno dei motivi principali.";3;"Nel complesso discreto: autonomia sufficiente, ma non costante; è un'area su cui si può lavorare.";2;"Più debole del previsto: tempi lunghi per portare avanti iniziative; ha aumentato l'insoddisfazione.";5;"Ben oltre le aspettative: sfide elevate e stimolanti; è ciò che mi mancherà di più.";4;"Esperienza solida: buon clima e supporto; ha supportato la permanenza.";2;"C'era margine: decisioni poco tempestive; è stato un fattore rilevante.";2;"Più debole del previsto: dotazioni migliorabili; ha aumentato l'insoddisfazione. Con piccoli aggiustamenti sarebbe migliorato molto.";1;"Purtroppo non in linea: retribuzione percepita non competitiva; mi ha spinto a valutare alternative.";5;"Aspetto davvero positivo: carichi molto ben pianificati; ha superato nettamente le attese.";4;"Esperienza solida: valori chiari; ha funzionato bene. Con piccoli aggiustamenti sarebbe migliorato molto.";0;1;0;0;0;0;0;;10;Maggiore competitività del pacchetto economico/benefit e Canali strutturati per valorizzare idee e iniziative.;0;0,126315136;0;0,099561515;0,104334861;0,084200828;0,165659923;0;0,082425999;0;0;0;0,101298013;0;0;0;0;0;-0,173969957;1,03759161;2,51251638;7;7;3;6;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1E+14;3;esperienza solida buona complessità casi apprezzato sopra buona fiducia responsabilità supportato permanenza dipendeva progetto margine innovazione sempre prioritaria avuto impatto sarebbe solo parzialmente attività spesso simili aumentato insoddisfazione debole previsto coordinamento volte faticoso contribuito tratti comunicazione aiuterebbe stato decisivo discreto ambiente dipendeva sede determinato solo sotto compensation pienamente aumentato insoddisfazione dipendeva progetto margine flessibilità limitata contribuito margine alcuni comportamenti avuto impatto;39;12;24682,528;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"Esperienza solida: buona complessità dei casi; è un aspetto che ho apprezzato.";4;"Sopra le aspettative: buona fiducia e responsabilità; ha supportato la permanenza. Dipendeva molto dal progetto.";2;"C'era margine: innovazione non sempre prioritaria; ha avuto un impatto. Con piccoli aggiustamenti sarebbe migliorato molto.";2;"Solo parzialmente in linea: attività spesso simili; ha aumentato l'insoddisfazione.";2;"Più debole del previsto: coordinamento a volte faticoso; ha contribuito alla scelta.";3;"In linea a tratti: più comunicazione aiuterebbe; non è stato decisivo, ma migliorabile.";3;"Nel complesso discreto: ambiente ok, dipendeva dalla sede; non ha determinato la scelta da solo.";2;"Sotto le aspettative: compensation non pienamente in linea; ha aumentato l'insoddisfazione. Dipendeva molto dal progetto.";2;"C'era margine: flessibilità limitata; ha contribuito alla scelta.";2;"C'era margine: alcuni comportamenti non in linea; ha avuto un impatto.";0;0;0;0;1;0;0;;8;Canali strutturati per valorizzare idee e iniziative.;0,146931868;0;0,233696329;0;0;0;0,096100685;0;0;0;0;0;0;0;0;0,098339932;0,167207684;0;0,231443923;-0,749168961;-0,94654581;1;0;8;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
